time,distur_data,data
523.3,-324.682186,80.00887433
523.4,3066.499172,80.00958549
523.5,-1348.419397,80.0098142
523.6,-2884.810426,80.00963193
523.7,4991.16654,80.00920185
523.8,-3463.955204,80.00839483
523.9,1304.882698,80.00824158
524,1163.503656,80.00851749
524.1,-4994.049575,80.00903559
524.2,-4991.210001,80.00972071
524.3,2733.520161,80.01003311
524.4,2273.3499,80.00935068
524.5,-1808.224119,80.00822605
524.6,-822.7628403,80.00764411
524.7,1824.942323,80.00790971
524.8,1805.619838,80.00867536
524.9,-2947.381198,80.00939605
525,3364.198798,80.0097942
525.1,2089.206109,80.00922863
525.2,3287.07952,80.00820136
525.3,-4054.511967,80.00735223
525.4,-4182.623904,80.00763558
525.5,2640.048534,80.00877448
525.6,1295.718363,80.00958991
525.7,-2861.478225,80.00961274
525.8,-2864.532004,80.0090308
525.9,-4189.392025,80.00822375
526,-1111.767621,80.00781787
526.1,4521.596683,80.00791547
526.2,4475.450618,80.00816118
526.3,-1101.464143,80.00840647
526.4,-2307.85258,80.00875119
526.5,1921.689793,80.00896621
526.6,-2159.649631,80.00866792
526.7,2768.658217,80.00829877
526.8,2838.652026,80.00782972
526.9,-775.4018231,80.00760559
527,-2178.441145,80.00794978
527.1,-3060.325271,80.00864598
527.2,-4886.837732,80.00922474
527.3,-3081.761626,80.00936245
527.4,4832.357978,80.00886238
527.5,-2559.457532,80.00768943
527.6,3197.260936,80.00710017
527.7,-3635.45062,80.00714966
527.8,-1018.563093,80.0081704
527.9,1010.101077,80.00924779
528,-3231.196314,80.00953523
528.1,3283.547172,80.00907318
528.2,-3422.688203,80.00783746
528.3,4879.370006,80.00708926
528.4,-2428.313441,80.00687356
528.5,-2664.00807,80.00775252
528.6,-3983.626221,80.0090526
528.7,-2805.893546,80.00992051
528.8,1347.174396,80.00969042
528.9,1960.073047,80.00834315
529,2947.698127,80.00684105
529.1,1962.428119,80.00619301
529.2,2529.40413,80.00689137
529.3,1695.20642,80.00838244
529.4,1334.299066,80.00964781
529.5,-4435.593374,80.0098127
529.6,982.1663638,80.00906987
529.7,-2729.922783,80.00763967
529.8,-1812.221197,80.00675713
529.9,1998.344402,80.00695735
530,-3825.630648,80.0078884
530.1,2625.707219,80.00920441
530.2,261.2327669,80.00960944
530.3,539.113458,80.00899756
530.4,879.8891333,80.00778616
530.5,-1703.336116,80.00681716
530.6,2029.894119,80.00689618
530.7,-3569.547398,80.00773807
530.8,-3383.12291,80.0090459
530.9,-146.7482444,80.00985007
531,3602.256956,80.00943467
531.1,3132.657128,80.00794421
531.2,568.3578251,80.00648979
531.3,2389.96609,80.00621435
531.4,-1839.926619,80.00717439
531.5,-3646.677844,80.00889634
531.6,285.4826792,80.01022192
531.7,-1892.611341,80.01001644
531.8,881.1912201,80.00858858
531.9,180.8358706,80.00680613
532,-691.5220784,80.00597667
532.1,-2411.572424,80.00670191
532.2,-1297.737242,80.00852619
532.3,-1069.823963,80.01008421
532.4,-531.3405746,80.01028779
532.5,-241.0377633,80.00899767
532.6,-1121.687813,80.00713824
532.7,-2207.069517,80.0060732
532.8,-4217.367917,80.00658742
532.9,-1302.579924,80.00839249
533,-2460.777186,80.01004623
533.1,1717.841517,80.01048105
533.2,1762.369213,80.00920591
533.3,139.3637225,80.0071805
533.4,2286.083636,80.00592934
533.5,2207.678201,80.00620082
533.6,4447.528231,80.00779812
533.7,-393.026618,80.00946485
533.8,4401.631201,80.01029483
533.9,-1784.399099,80.00944702
534,-395.6582702,80.00789199
534.1,171.4531775,80.00662094
534.2,1613.554967,80.00649661
534.3,-981.6709468,80.00751159
534.4,1056.397039,80.00907215
534.5,4865.026711,80.00995187
534.6,-3496.061106,80.00936195
534.7,1700.984005,80.0081901
534.8,-1561.824412,80.00694541
534.9,417.1016884,80.00669554
535,228.0771338,80.00747014
535.1,3292.387071,80.00872449
535.2,-4850.494312,80.00940769
535.3,-2257.902672,80.00948242
535.4,1429.78886,80.00872143
535.5,461.3660069,80.00749952
535.6,4178.47719,80.00675144
535.7,-2333.86679,80.00679182
535.8,4700.866742,80.00792808
535.9,-2532.668546,80.00893694
536,3439.753688,80.00952143
536.1,1940.236658,80.00892276
536.2,-442.4840237,80.00768863
536.3,3171.013318,80.00679844
536.4,-4779.162998,80.00665883
536.5,-3392.510888,80.00777168
536.6,2069.49951,80.00920483
536.7,2078.263009,80.00967165
536.8,-633.6155048,80.00889074
536.9,824.211168,80.007564
537,2517.10093,80.00653159
537.1,4915.330326,80.00642447
537.2,1956.791522,80.00717651
537.3,-2204.882571,80.00839679
537.4,2538.627464,80.00940137
537.5,-3288.210713,80.00920817
537.6,-4957.460766,80.00828939
537.7,-43.08923848,80.00733992
537.8,-4200.831153,80.00675468
537.9,-3369.189444,80.00717264
538,4033.011836,80.00820859
538.1,2829.92008,80.00874833
538.2,2466.791471,80.008526
538.3,-635.7432369,80.00771552
538.4,-4936.583098,80.00704349
538.5,847.8720048,80.00717074
538.6,184.7842267,80.00766443
538.7,-4331.502337,80.00823655
538.8,440.2271264,80.00870732
538.9,-1102.685889,80.0084742
539,-2841.741078,80.00782089
539.1,-1142.305669,80.00729139
539.2,1268.613705,80.00715696
539.3,1590.533302,80.00739251
539.4,2093.198466,80.00782472
539.5,386.6128928,80.00812224
539.6,-2197.110768,80.00816735
539.7,3159.321657,80.0080525
539.8,-1280.903135,80.00756899
539.9,1861.016344,80.00732016
540,-1898.310616,80.00728399
540.1,-4906.524783,80.00769007
540.2,-3962.027155,80.008374
540.3,209.6006904,80.00878584
540.4,2758.803287,80.00843878
540.5,-2793.148522,80.00748972
540.6,-4447.212093,80.00691747
540.7,-4293.651292,80.0071697
540.8,-3397.260806,80.00804307
540.9,2237.637307,80.00887954
541,-2029.7789,80.00882327
541.1,-4493.974056,80.0081959
541.2,-221.9568264,80.00755995
541.3,-428.3810386,80.00714177
541.4,199.8848632,80.00728232
541.5,-535.1042354,80.00785377
541.6,-3496.884666,80.00850368
541.7,-2140.57614,80.00893757
541.8,3336.821347,80.00878494
541.9,1956.373997,80.00790972
542,777.7599598,80.00705891
542.1,1811.644657,80.00689286
542.2,-1688.250446,80.00746632
542.3,-4425.247288,80.00855999
542.4,4868.829888,80.00952845
542.5,423.9314913,80.00921678
542.6,-4983.425839,80.00816483
542.7,3561.926195,80.00738372
542.8,-4706.445201,80.00695671
542.9,-1224.495953,80.00766438
543,-103.4829696,80.00877306
543.1,761.7296119,80.00947757
543.2,2389.587274,80.00926946
543.3,1793.321989,80.00824743
543.4,362.6676907,80.0071949
543.5,-4644.12298,80.00692869
543.6,-3774.931067,80.00787717
543.7,4733.55642,80.00928949
543.8,-3117.242031,80.0097515
543.9,-1486.812563,80.00942523
544,1141.255198,80.00843524
544.1,1076.114674,80.00737719
544.2,-3740.671826,80.00702585
544.3,528.6214247,80.00787211
544.4,4540.284956,80.00906531
544.5,-1430.750222,80.00959728
544.6,3381.016393,80.00944938
544.7,4742.523362,80.0084646
544.8,-2409.858078,80.00731631
544.9,-2484.724022,80.00719091
545,-756.6412519,80.00812111
545.1,3130.480106,80.00935321
545.2,3979.142373,80.00983734
545.3,-2554.137789,80.00923438
545.4,2606.172938,80.00832988
545.5,1948.5642,80.00746104
545.6,-481.4877014,80.00730276
545.7,-2363.797523,80.00807231
545.8,1655.034552,80.00929434
545.9,-3834.289545,80.00988817
546,-2904.376941,80.00975762
546.1,-3863.243306,80.00892996
546.2,469.7483664,80.00805936
546.3,-4939.206298,80.00753663
546.4,-3240.257417,80.00803383
546.5,993.5930911,80.00907387
546.6,-680.9171735,80.00972514
546.7,-4174.934602,80.00966423
546.8,1874.144886,80.00912965
546.9,-1246.899383,80.00818875
547,3362.06559,80.00772035
547.1,-3763.626259,80.00780179
547.2,4733.462031,80.00877153
547.3,-4703.64708,80.00946686
547.4,-4196.469183,80.00995391
547.5,-57.55373512,80.00982481
547.6,2694.373791,80.00898972
547.7,4340.304727,80.00794809
547.8,-2498.447279,80.00737963
547.9,-1403.421721,80.00804442
548,2691.14057,80.00936597
548.1,-0.446687918,80.0102153
548.2,2492.516156,80.01018064
548.3,1719.034727,80.00916852
548.4,1816.657803,80.00796953
548.5,2567.701772,80.00742308
548.6,-4636.32381,80.00786549
548.7,-2694.281152,80.00934454
548.8,-2783.326827,80.01066586
548.9,626.0204807,80.01093211
549,1526.219201,80.00981183
549.1,1166.104281,80.00810067
549.2,-1285.342535,80.00704005
549.3,-2751.988046,80.0074901
549.4,-2663.085017,80.00917371
549.5,1530.11598,80.0108837
549.6,-3340.724636,80.01121866
549.7,2441.042279,80.01025677
549.8,-3402.423015,80.00838183
549.9,-4523.613974,80.00727054
550,1619.935113,80.00771991
550.1,-3750.550867,80.00907827
550.2,4491.571476,80.01070468
550.3,-158.1953676,80.01101487
550.4,1210.456372,80.01011977
550.5,4140.249863,80.00858269
550.6,-4820.554801,80.00736162
550.7,935.4565786,80.00779127
550.8,2218.716357,80.00919858
550.9,-34.17998787,80.01055913
551,-4463.056088,80.01105273
551.1,-583.6739603,80.01057197
551.2,191.7486429,80.00925729
551.3,2719.441516,80.00804152
551.4,-4346.437324,80.00766012
551.5,-572.0966382,80.00875099
551.6,4771.802071,80.01029569
551.7,-322.5863889,80.01096474
551.8,-1709.438966,80.01060915
551.9,-540.7013304,80.00954523
552,2432.739538,80.00847235
552.1,-2946.586911,80.00800588
552.2,-3286.206628,80.00876242
552.3,-1274.802329,80.01018165
552.4,4397.254032,80.01116327
552.5,4648.512499,80.01076198
552.6,-2450.425219,80.00931635
552.7,-4296.647915,80.0082294
552.8,-3761.512264,80.00831242
552.9,263.3784037,80.00945549
553,-3399.168378,80.01064679
553.1,177.0721633,80.0112762
553.2,-3948.151618,80.01072184
553.3,3415.760434,80.00964293
553.4,-1314.378598,80.00841806
553.5,-761.0952415,80.00820993
553.6,-1727.724432,80.00910072
553.7,2135.465446,80.01051278
553.8,767.7586031,80.0112582
553.9,3718.842295,80.01093549
554,2582.457665,80.00964364
554.1,3365.978337,80.00839181
554.2,1997.911025,80.00801514
554.3,-1109.397726,80.00883921
554.4,4352.416019,80.01041675
554.5,1056.025515,80.01133156
554.6,-1379.163739,80.01115851
554.7,395.0467498,80.010143
554.8,-449.2760801,80.00890611
554.9,-983.0782171,80.00837211
555,-2595.595237,80.00892312
555.1,-4169.14287,80.01023211
555.2,-784.2134944,80.01144103
555.3,-276.2005316,80.0115275
555.4,-2102.335355,80.01045398
555.5,-3950.30857,80.00909786
555.6,-2836.138503,80.00850557
555.7,3020.186493,80.00901902
555.8,274.3909207,80.00997593
555.9,1688.203512,80.01088456
556,3636.42753,80.01102894
556.1,-2562.496838,80.01023905
556.2,2115.644471,80.00942103
556.3,-2363.370726,80.00887591
556.4,-1171.784967,80.00924379
556.5,-4189.944807,80.01016659
556.6,-402.372305,80.01115691
556.7,-2671.330188,80.01131707
556.8,2953.526116,80.01070157
556.9,-86.56915048,80.00946571
557,-4967.712192,80.00868749
557.1,-2338.80842,80.00914391
557.2,1646.888315,80.01033916
557.3,-748.0889958,80.01124822
557.4,-3131.752558,80.01140061
557.5,4634.75578,80.01082497
557.6,-3659.608582,80.00954027
557.7,2958.55658,80.00894535
557.8,4460.44574,80.00906573
557.9,-3288.44767,80.00977823
558,1060.012973,80.01098668
558.1,-4361.96377,80.01157337
558.2,-1525.083318,80.01145384
558.3,-2075.320011,80.01055823
558.4,96.58227912,80.00958778
558.5,3258.365168,80.00912286
558.6,3343.384568,80.00934402
558.7,2264.43115,80.01010885
558.8,-1705.657116,80.0109346
558.9,3020.843555,80.01144463
559,1317.632737,80.01102751
559.1,-4546.592836,80.0101146
559.2,-4585.795612,80.00964856
559.3,-3466.848893,80.0099196
559.4,2670.650164,80.0106765
559.5,-4382.6862,80.01108444
559.6,193.0321591,80.01127519
559.7,4291.497897,80.01085409
559.8,-2794.84467,80.00995894
559.9,-2954.370802,80.00962425
560,-4110.073368,80.01004883
560.1,1996.909895,80.01099249
560.2,2064.612739,80.01147994
560.3,-53.69085588,80.01122741
560.4,-2382.214809,80.01054741
560.5,2115.712719,80.0100428
560.6,-1216.338047,80.00983173
560.7,-2993.554705,80.01026692
560.8,-2673.923903,80.01111384
560.9,-639.0376043,80.01175846
561,-305.0150607,80.01166712
561.1,3611.874361,80.01092995
561.2,4772.383245,80.00989272
561.3,-554.807971,80.00926496
561.4,-4657.569006,80.00976743
561.5,237.7174027,80.0112127
561.6,-4683.612082,80.01230605
561.7,2531.737721,80.01258399
561.8,915.8820081,80.01148214
561.9,3228.910322,80.0099398
562,-1704.211294,80.00892851
562.1,-2679.219059,80.00942272
562.2,365.2826908,80.01107657
562.3,-693.8159213,80.01255914
562.4,-964.1891327,80.01292037
562.5,4873.247403,80.01194818
562.6,4669.096526,80.01006008
562.7,3505.305833,80.00865062
562.8,3675.142265,80.00875963
562.9,-1883.948123,80.01026601
563,-3516.095913,80.01237211
563.1,4975.985913,80.01364033
563.2,1395.232983,80.01275524
563.3,-319.2527431,80.0106135
563.4,4319.147244,80.00880221
563.5,1907.72619,80.00833189
563.6,3154.067671,80.00965226
563.7,415.3464667,80.0117171
563.8,728.0652205,80.01320428
563.9,-3407.838847,80.01304037
564,4452.502727,80.01157624
564.1,3213.336951,80.00942566
564.2,-3445.861204,80.00820935
564.3,-4589.252327,80.00908145
564.4,-1563.866235,80.01139752
564.5,-3899.805713,80.01333872
564.6,-4034.617259,80.01368662
564.7,187.7327334,80.01221904
564.8,-4775.949614,80.00978265
564.9,614.8371965,80.00838447
565,3568.761176,80.00868028
565.1,169.0810524,80.0103155
565.2,1745.247322,80.01231235
565.3,2371.74895,80.01316367
565.4,1984.60332,80.01227215
565.5,-4772.004532,80.01031676
565.6,-3080.162438,80.00902759
565.7,1709.91008,80.00916516
565.8,-1541.282626,80.01037194
565.9,-4337.097215,80.01197908
566,-3592.895152,80.01297822
566.1,4211.174901,80.01263103
566.2,-2783.435405,80.01081847
566.3,-1198.85404,80.00925
566.4,860.1578585,80.00890035
566.5,-3326.871934,80.00990164
566.6,-4736.603126,80.0117601
566.7,1911.264559,80.01321245
566.8,2623.438862,80.01291156
566.9,2136.953248,80.0111171
567,-4226.756822,80.00915166
567.1,898.0933558,80.00872434
567.2,4255.030462,80.00981078
567.3,4296.977715,80.01148818
567.4,-695.5399717,80.01259316
567.5,59.69611232,80.01262022
567.6,3312.559788,80.01150281
567.7,4192.3613,80.00988459
567.8,1016.376412,80.00888186
567.9,2238.364572,80.00934821
568,193.3663456,80.01084011
568.1,-91.82994025,80.01239797
568.2,-3385.805845,80.01292402
568.3,4761.155685,80.01223019
568.4,743.602815,80.01038293
568.5,-2267.488887,80.00894695
568.6,314.2729566,80.00904061
568.7,1985.581632,80.01041052
568.8,1670.492909,80.01199577
568.9,-4025.674578,80.01269998
569,487.3628474,80.01232795
569.1,1107.376668,80.01088775
569.2,1679.654385,80.00939839
569.3,-48.74660403,80.00887064
569.4,715.8260773,80.00973878
569.5,888.8804148,80.01130898
569.6,-586.8678426,80.0124547
569.7,-3487.831097,80.01244902
569.8,22.74728614,80.01144913
569.9,2313.638161,80.0099703
570,-4683.434511,80.00895559
570.1,-4483.832889,80.00947212
570.2,220.6346417,80.01107068
570.3,-1793.577046,80.0123702
570.4,-4649.404925,80.01259852
570.5,-2548.576676,80.01175145
570.6,-3928.194819,80.01032199
570.7,-1170.314851,80.00941281
570.8,518.2942634,80.00950949
570.9,971.685078,80.01046497
571,1111.105641,80.01158954
571.1,4352.515042,80.01209588
571.2,2720.302938,80.01148251
571.3,131.4849058,80.01030765
571.4,-133.1884764,80.00952837
571.5,1501.277441,80.00968085
571.6,1969.957481,80.01055532
571.7,-924.6225683,80.01151085
571.8,-131.5048594,80.01202603
571.9,-202.1714464,80.01168854
572,2104.500624,80.01075863
572.1,341.9864622,80.00977895
572.2,-2233.530352,80.00953838
572.3,1055.381748,80.01030906
572.4,-2198.962712,80.01134538
572.5,2033.694585,80.0121018
572.6,304.8957304,80.01181595
572.7,4382.540253,80.01082117
572.8,-2645.972812,80.00960511
572.9,-865.0577282,80.00940381
573,974.7623028,80.01019951
573.1,2830.023355,80.01132917
573.2,4202.523646,80.01190741
573.3,1814.911154,80.01147474
573.4,3211.773316,80.01047525
573.5,274.1299874,80.00952235
573.6,-2697.302502,80.00942869
573.7,-3563.158493,80.01036426
573.8,3995.211175,80.01166928
573.9,-2485.778834,80.01202154
574,1515.145365,80.01156184
574.1,-4951.843913,80.01037336
574.2,4359.359406,80.00964979
574.3,-2246.469468,80.00936475
574.4,3587.659266,80.01009721
574.5,-2210.714327,80.01096632
574.6,4524.309407,80.01168468
574.7,68.19952981,80.01136197
574.8,-3770.502484,80.01050335
574.9,-835.245748,80.00987828
575,2024.713804,80.00973716
575.1,-635.0879165,80.01003326
575.2,-3922.611903,80.01069583
575.3,2661.748001,80.0113975
575.4,-4001.343925,80.01128241
575.5,-587.3477858,80.01082281
575.6,-1554.235102,80.01012648
575.7,-2029.358231,80.00975304
575.8,2576.211406,80.00997379
575.9,-1614.904053,80.01038232
576,-1692.416489,80.01092976
576.1,-4443.938131,80.01120627
576.2,731.82917,80.01116414
576.3,-147.1395954,80.01055954
576.4,-2975.180297,80.00990662
576.5,-3855.254151,80.0098057
576.6,4743.478675,80.01034915
576.7,3646.094985,80.01070451
576.8,-81.5925538,80.01073978
576.9,-1326.051697,80.01062122
577,3049.123701,80.010476
577.1,-3377.961814,80.01017543
577.2,-3404.201986,80.01028921
577.3,-4422.77072,80.01069271
577.4,-3507.486106,80.01115446
577.5,-318.9857748,80.01130461
577.6,-1193.916996,80.01089649
577.7,3837.046548,80.0103018
577.8,-758.6646945,80.00968761
577.9,-877.5205006,80.009759
578,1512.945991,80.01043793
578.1,-1916.725089,80.011122
578.2,-4398.575346,80.01152994
578.3,3144.164727,80.01149594
578.4,3976.568984,80.01066139
578.5,4194.919509,80.00963909
578.6,4012.179477,80.00914751
578.7,2700.464566,80.00953271
578.8,-3292.037578,80.01057227
578.9,724.4192323,80.01182121
579,-4685.962237,80.01215645
579.1,3032.678179,80.01166242
579.2,222.1464995,80.01027351
579.3,3616.217765,80.00917173
579.4,-2228.018389,80.00893045
579.5,3694.940716,80.01001939
579.6,868.619725,80.01130773
579.7,-1108.281136,80.01206649
579.8,3118.953811,80.01185304
579.9,256.7024879,80.01060196
580,4398.714844,80.00937583
580.1,-799.6192881,80.00879508
580.2,798.625064,80.0095359
580.3,2491.450458,80.01092956
580.4,3807.840831,80.0119002
580.5,-1619.153003,80.01170704
580.6,-3104.514116,80.01077982
580.7,2431.260141,80.00981139
580.8,2189.19448,80.00917676
580.9,3791.618295,80.00934821
581,-4271.309506,80.01009193
581.1,2101.135872,80.01128298
581.2,3790.598786,80.01168812
581.3,-1406.205835,80.0109772
581.4,-4101.469013,80.00992955
581.5,-3389.708576,80.00937552
581.6,-832.0363964,80.009628
581.7,-4035.714468,80.01035827
581.8,1746.92843,80.01121741
581.9,626.115932,80.01127903
582,3130.468371,80.01060217
582.1,3781.917868,80.00953214
582.2,2693.601003,80.00879807
582.3,1352.053623,80.00895445
582.4,3965.239729,80.00992172
582.5,3784.129512,80.01084856
582.6,-135.2929907,80.01109366
582.7,-3869.294053,80.01067751
582.8,-1225.154626,80.01005123
582.9,-1173.804023,80.00948163
583,1875.778985,80.00936465
583.1,-3782.604378,80.0096025
583.2,-4231.782411,80.01031527
583.3,-3566.979449,80.01096993
583.4,-223.5922009,80.01106345
583.5,2085.879704,80.01036779
583.6,-2619.806648,80.00928173
583.7,-1090.33386,80.00882175
583.8,4758.808096,80.00918453
583.9,1287.666567,80.00980464
584,1811.988273,80.01044886
584.1,4086.905694,80.01060754
584.2,-1375.998564,80.01005471
584.3,3592.130825,80.00947214
584.4,2942.779124,80.00896681
584.5,-711.2670251,80.00894014
584.6,-4264.890444,80.00956772
584.7,-13.69436971,80.01054083
584.8,-161.2716518,80.0109185
584.9,-492.6520751,80.01046959
585,-3.426691984,80.00952854
585.1,2407.587817,80.00872522
585.2,4328.434653,80.0084873
585.3,-1998.782534,80.00887336
585.4,-3538.043661,80.00992109
585.5,-3899.815361,80.01090904
585.6,-4196.77963,80.01114434
585.7,4724.762407,80.01048199
585.8,-918.2254951,80.00893874
585.9,-2615.896257,80.00794905
586,4631.601996,80.00823944
